outcome,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,cov1,cov2,cov3,cov4,wqs,wqs.residuals,qgcomp.residuals
-0.030337794,1.185430431,-0.28862886,-0.242763071,-0.73645366,0.029516926,0.69226202,-0.563026079,0.720059854,1.956857333,-0.288731363,1.127013199,-0.416437781,0.79348105,2.016046754,-0.817116424,0.789286109,0.646233411,-0.020864565,0.644496225,0.403994594,-0.166491931,0.580446046,0.624950319,1.421337584,0.402463627,-0.485447194,0.14544919,-1.159635791,0.934504527,0.138691952,-0.297785066,-0.083432956
0.317508527,-0.931084274,-0.933771325,-0.653566736,0.376628726,-0.841749501,-1.776288053,-0.936409647,-0.475014877,0.060181547,-1.115373112,-0.194720494,0.819180359,1.158731174,-0.521266162,-0.760879659,1.056463009,-1.456723556,-0.377588966,-0.700516243,1.947718943,0.431943101,-0.737483102,0.356200104,-1.255565406,0.216819947,0.810886518,0.861229366,0.658251957,0.484268918,-0.12319461,0.21435658,0.072818671
0.626076327,-0.953660776,-0.227890256,-0.918004562,1.741702237,1.145350647,-1.257571257,0.304469286,0.475105468,0.281668128,1.167459026,0.764158875,-0.916083641,-0.569570676,0.060165444,-0.074037022,2.149125235,0.164275226,-1.599279643,0.30034534,-0.983559097,0.321481849,-0.660874749,-1.358908204,1.143204296,-0.334809151,0.734331679,0.000246591,-0.2517104,0.353791315,-0.032070431,0.465757351,0.482908312
0.068380687,0.364339921,-0.105225713,1.158618649,-0.568755026,-1.445493758,0.809161589,-0.802590488,0.060813521,0.262309207,0.62561106,0.064769142,0.020426476,-0.588620188,-1.72177361,0.106372332,0.184564482,0.248901809,0.172720894,-0.289187932,0.606912305,0.727636045,-0.513597165,-0.37598317,1.125493051,0.69951672,1.064501213,0.431218756,-0.185805386,-0.929310147,0.222495706,-0.251641123,-0.275526026
0.022659707,1.039017358,1.374400175,0.81236215,1.56205216,0.96368247,0.449102296,1.517616037,0.104675782,0.787818942,0.933283547,1.601212306,0.31751344,-0.817264238,1.945690832,0.432641621,-0.371040209,1.451366364,3.544034736,0.984242414,0.666992215,1.264929079,-0.302555508,0.802174096,0.851794913,0.140052904,-0.907970684,-0.338114354,-0.61533518,1.000332103,0.857131042,-0.695502497,-0.622617729
-0.843173034,-1.927077926,-1.131888702,-0.223572265,-0.231572824,-1.491557271,0.650007959,1.966003073,-0.172054142,-1.940207007,-0.88793241,-0.328248757,-0.969008414,-2.152688608,-0.469608752,-1.350905545,0.075859184,-0.686218698,-0.287721067,0.536589265,-1.640253098,-0.819259313,0.67675234,-0.551483363,0.369657035,0.933018414,-0.547296001,0.403961874,-0.756764507,0.617099132,-0.811966215,-0.514222034,-0.362947251
0.089110824,-0.411498586,0.191776147,-0.966860192,0.699528835,0.443500206,-0.751514211,1.110148247,0.615333096,0.147786162,-0.439217634,-0.845740536,-0.129384595,-0.009225491,1.014591129,0.649572592,1.051387965,1.144947901,-0.38820109,0.025077965,-0.265499594,0.728924725,0.497542794,1.051119473,1.351181322,0.609309343,0.537469091,-0.267892397,-0.058437469,0.393937061,-0.151371218,0.003635557,0.263232372
-0.291630589,-0.74946807,-0.718704629,-0.938116641,-0.146103119,-1.326310789,-0.646912343,-2.624763142,-1.667520413,-0.641869593,-1.395313673,-1.064947133,0.045932825,0.759449203,-1.30143113,-2.514973388,-1.197571448,0.244380176,-0.952213738,1.081910283,-0.279045933,0.635841559,1.853719664,-0.800642468,1.880134415,-1.04340122,0.136601236,0.293345114,-0.843891917,-0.017164261,-0.929411246,0.110999905,0.249573798
0.960001558,-0.139398068,1.22258345,0.040293489,-0.666767164,0.950689707,0.377123439,0.271971362,1.330902254,-0.181359318,-0.112873714,-0.114933897,-0.677871671,0.701489039,0.915312518,-1.98417512,-2.062824514,1.41188381,-0.155502339,-0.856673089,-0.097861614,-0.062033996,0.763146573,-0.83113142,-0.362063743,0.698962302,0.634285693,-0.282563617,-1.554669182,-0.516976966,-0.192885421,0.900570352,0.983737598
0.096725414,-0.31670664,0.70974993,-1.153895525,0.595343525,-0.774208366,-1.397768195,-0.765684614,-0.566691786,-2.710631367,0.988693089,-0.789789452,-2.819179796,-0.783619242,-1.417385159,-0.47792925,-1.230889473,-1.175009994,-0.686538094,-0.374285736,0.124200736,0.28023964,-0.766963224,0.026594847,-1.809649568,-1.957250403,0.478016555,1.121263173,-0.356865759,-1.07413687,-0.538712012,0.254249564,0.056749974
1.058665748,0.114538443,0.46046245,0.421807047,0.881764584,-0.549070233,0.611986568,0.364246298,0.596814521,1.588855949,-0.31153246,0.268695898,1.039114444,-1.296253445,-0.933427526,-0.246812603,-1.393602748,-0.281146521,-0.048710277,-0.478785504,-1.050275026,1.251102215,-0.383584399,0.088050032,-0.394023816,1.963693779,-0.303996433,-0.066572256,0.101377858,1.433851814,-0.101329309,0.941796539,1.002649436
-0.138392525,0.291706309,-0.656235544,-0.779371298,-0.89704388,-0.572610127,1.17255862,-2.086499399,-1.350461874,-0.578461964,-1.966226991,-0.12604138,-0.022154282,-0.094133776,0.049623204,-1.129143385,0.21725295,-0.321895726,0.946893241,0.602949266,-0.176519752,-1.131336198,-1.340328274,-0.526485642,-0.795006919,0.256021527,-1.153471551,1.322293508,2.367797366,-1.01302029,-0.646395251,0.08668703,0.088739812
-0.313632847,0.474132751,0.578097211,0.642880293,0.702853293,-0.12945252,-0.431928351,-1.153883272,-0.540307472,-0.098526394,-0.042997494,1.074785952,-1.13852853,-0.115358226,1.119353809,-0.547357107,0.720021394,1.228235231,0.56198944,-0.930346769,1.33209885,-0.775928513,-0.37108028,1.395964409,-0.461735617,0.385389627,-0.771342373,-1.573424838,0.741608647,-0.966707813,0.332539901,-0.702691215,-0.82440183
1.38099486,-0.24853921,1.512058756,0.003357436,0.217226584,0.949964348,-0.713059336,-0.184389123,1.961692779,-0.542552173,1.074815066,1.330607556,0.33020356,0.625627282,0.158253197,0.613988326,0.259637141,1.975979388,1.56366113,1.275145138,1.338956081,0.674835327,1.248925849,0.956812967,0.938025273,1.546461418,0.073843647,0.970360702,-0.216300645,0.225411378,0.830290135,0.679671379,0.705099174
-0.285739338,-0.336890175,0.739044593,-0.579406095,-0.260992265,-0.124517401,0.884042755,-0.863393416,-0.730482238,1.390420399,-0.625953895,2.205881,-0.158959044,0.290089627,0.024277809,0.946683371,-1.155757381,0.419553806,1.047391338,0.94542263,-1.445949599,1.295302341,-1.238127853,-0.700803146,-0.01229696,1.087859391,-0.702547273,0.411357193,1.019911519,0.68468417,0.024590516,-0.48160473,-0.533562204
0.791077253,-0.942576153,-1.731776301,1.161888287,0.310695242,-1.501681254,0.099198456,-0.386054623,-1.315549104,0.097960061,-0.215892191,0.698644163,0.373204325,-1.030547211,-1.016664942,-0.158480291,0.899899344,-2.111687126,0.354619024,0.666368274,0.531859575,-0.517512291,-0.788968894,0.303442639,-0.248524961,0.358949408,-1.182527616,-1.61258391,0.493210684,0.446977874,0.136931699,0.524734281,0.339090511
-0.040556271,-1.293886092,0.290278593,-0.371108124,0.562191018,-0.131281816,0.11252856,0.875518411,0.704092464,-1.035971426,0.654370805,-0.049579952,0.061673821,-0.006821742,-0.837563882,-0.855069467,-0.367137504,-1.809519433,-2.017726353,-0.66437691,-0.897105396,-0.946513609,0.919448915,0.153611617,0.86959773,-0.260003883,-0.577362295,0.639782898,0.62444536,0.181484546,-0.262654178,-0.056217837,-0.113749495
0.317930378,0.30827439,0.567663554,1.512217882,0.812434009,0.662288326,-0.033173276,0.761120746,-1.0766717,-0.910522327,-1.117909269,0.810933409,0.288238759,0.614967585,-0.452500175,0.137955764,-1.094698589,-1.245652,-0.734981875,-1.278352885,0.278426422,0.375003512,0.148445933,1.202127399,0.23239321,0.322008785,0.920942296,0.41629266,1.441444378,0.698759961,0.327893259,-0.068212906,-0.229086135
0.828407124,-1.283859648,-1.661446967,0.058045793,-0.754341306,-0.089181744,-0.233280157,0.430823377,-0.898171871,-0.566052211,0.345488882,0.458159273,0.008446672,-0.446813231,-0.946867487,0.100778163,-1.753210783,0.468721763,-0.207789621,0.678557912,-1.521200023,-0.004007639,-0.521026918,-2.077404302,-0.807071501,0.663761694,0.528636627,-1.398951902,-1.279562468,0.917150425,-0.240580789,0.798897751,0.707104809
0.13752861,0.459704665,0.580640116,-1.775604763,1.416266233,-0.651729719,0.010424786,-2.090313646,-1.032638982,-0.5591057,-0.600786432,0.452053824,-0.606115085,0.724516867,-0.656548173,1.09378275,1.363207488,0.351597098,0.916170428,0.374727918,0.22149644,-1.076719802,0.41983143,-0.176390552,-0.36682232,0.428512471,1.378954165,-0.490130765,1.727258411,-1.179728005,-0.194445329,0.079076016,0.011725821
-0.002101243,1.01387086,-0.32514231,-0.667260011,-0.793175491,-0.9252495,-0.082418421,-0.729066353,-0.965437114,0.359473306,-0.871685499,-0.306583274,-0.596368495,0.055122099,0.610528315,-0.230752954,-0.623209077,-0.517510585,0.317952274,-1.19070553,0.420104959,1.188898869,-1.514337358,-1.492999235,-0.145366988,-0.230789589,1.070817807,0.287181902,-0.267071879,1.152081304,-0.415077776,0.077860595,0.123168232
0.151038901,1.961938322,-0.498542984,0.908285146,-0.819236775,0.534263406,1.185726171,1.289133177,-0.30126825,0.195688731,0.124978411,-1.31305119,-0.283551414,0.374869462,0.367135669,-0.055436164,-0.995772831,-0.700928541,-0.918891261,0.90109575,0.486265248,0.244356715,0.25728643,0.198059382,1.034378354,-1.31338749,0.384474146,-0.611670558,0.517330084,-1.706207017,0.081216479,-0.080350961,0.099170959
1.057943646,-0.455056691,0.330929436,0.324268872,0.266554068,0.7859103,-1.467661068,-0.478383104,0.833096594,-1.157322901,-0.326853593,1.452848722,-0.728837061,-0.140327224,1.334010712,1.253926474,-0.568900545,-0.754580097,-0.555465264,-0.339054608,-0.310805594,0.148154174,-1.31091011,-0.457386252,-1.71228893,-0.602085307,1.021985903,0.819246403,0.567392575,0.600731907,0.269786971,0.708253518,0.417851311
0.754484762,-0.31981919,0.430869144,-0.137391929,-0.928834382,-0.594646571,0.003221924,0.256655865,0.23732261,-0.396801072,1.483311951,0.752877109,-0.564805016,-1.789512519,0.344463028,-0.184581259,0.344044482,0.123400112,0.387025813,-0.566094185,0.338746754,0.29522891,-0.257657077,-0.428832304,0.077250718,-0.516115071,0.719805288,-1.696345782,1.095429852,-0.754225026,0.127204142,0.494244402,0.409950083
-0.343426636,-0.775961571,-1.590318092,-2.901671295,-0.767585774,0.097964917,-1.381309271,-0.97449873,-1.250942706,-1.318872261,-1.891303274,-1.096966878,-1.050756797,-0.407789335,-0.828419428,-0.746015189,-1.603545811,-1.066679858,-0.576355151,-3.105674853,-1.546754261,-1.809443495,-1.304849938,-1.13063555,-2.508390977,-1.25785375,1.468082961,1.004569776,0.764319426,-1.560207215,-1.432934815,0.37509089,0.21881675
-0.121774477,0.034736285,-0.834938829,-0.991913638,1.606086842,-0.850336066,-0.338660973,0.061372013,0.910320081,-0.322939023,0.425280494,0.173597973,-0.916142323,-0.657871104,0.758726726,-0.566364101,-0.491992287,1.031906054,0.056368596,0.969747796,-0.524172669,0.269403042,1.672544691,0.827139744,-0.52931395,0.540259465,-0.219457154,1.134315148,0.81897065,0.776754548,-0.242005249,-0.150390211,-0.003483878
0.491002239,0.576216606,1.742881021,-0.066399912,-1.111986878,0.898965231,-0.310156206,0.438152383,1.303256972,-1.088562209,-0.253046246,-0.061754622,-0.235884031,1.490165263,0.789232483,0.155185183,0.699693617,1.027452764,0.880208683,-0.952598426,1.377480216,-0.775458634,-0.355510189,1.789780572,0.480705537,1.121121779,0.763072547,0.893942244,0.795595632,1.140806878,0.339560653,0.097539381,0.1820878
0.505442002,2.743877591,0.63090142,0.665334963,0.340284209,0.717131034,1.286311652,1.16379092,0.188815263,0.133368727,0.168754949,-0.250767211,0.054971273,1.638388495,-0.401651705,2.038158269,1.47769036,0.985624259,0.260197945,-0.270675433,0.425230751,0.683933439,-0.005314195,0.297759129,0.421696185,1.385906811,0.213412829,0.750221936,0.391172048,-0.430924127,0.56980239,-0.032463705,0.136735344
0.091308362,1.391682947,-0.054873857,0.536915226,-1.006214857,-0.505446125,-0.143260561,-0.389581067,1.366200342,-0.253596299,-0.542138989,0.20325311,-0.10346169,-0.928969515,0.491735687,-0.81878371,1.278815171,0.731632735,-0.51014964,0.560294268,0.06949306,-0.217278805,-0.064581355,1.027213102,0.078491935,-1.663375591,-0.984304893,1.417727289,0.030678884,0.179655647,-0.047269452,-0.059475462,0.037644646
0.684763005,-1.073312376,-0.239684911,1.834151268,0.63836675,0.066013419,-0.564840447,-0.73685327,1.052051736,-0.063594833,0.429736314,1.068266466,-0.373514332,0.242627277,0.070180235,0.538091588,-0.167110288,0.2840278,1.30752314,-0.312214986,0.587993535,0.637647719,1.397653123,-0.123816376,0.620458729,1.060310289,-0.019922887,-0.930778159,-0.213246265,-0.696343527,0.706546744,0.061070315,-0.091344861
-0.427185361,-1.010387518,-0.908312179,0.503358148,-0.934959323,-0.126918052,-0.903372991,-1.575800448,-1.285226175,-2.724155069,-0.485973467,-0.982949586,-0.81426562,-0.5819805,0.435031045,-0.677180113,0.122674589,-1.26176807,-1.208849427,-1.18967966,-0.544657905,-1.745733121,-2.150117358,-1.502676643,-1.325382088,-0.455570087,0.152769114,1.012433684,1.09507569,-0.449988177,-0.555208965,-0.259311798,-0.495184902
0.269574158,0.063224934,-0.260528759,-0.507570045,0.144146825,-0.967563872,1.412646215,0.02557554,-0.993202866,2.784408,0.282784759,-0.916911231,1.634092487,0.721619293,1.441962071,2.708199649,0.951269964,1.464265339,-0.821345469,0.193254047,-1.525719309,-0.697482543,0.595581611,1.031050956,-0.122450397,0.76113454,1.382239048,2.147635617,1.096850613,0.406412121,-0.002870601,0.090936581,0.207698747
1.147885645,-0.944280581,-0.273891504,1.061457785,1.285928676,1.065488318,-0.455809074,0.37082784,0.572916341,0.313922851,0.138476626,0.77942475,0.678370632,-0.101042163,1.501200734,-1.726670574,-0.336528328,0.526139366,0.260486095,1.747205886,0.404791216,-0.939887139,0.386594332,0.202217685,1.940053761,0.662807338,-0.285099506,-1.106045047,0.914140832,0.184049564,0.351532591,0.746912156,0.832028433
-0.321431827,-0.974400927,-1.532638607,-0.281130927,-0.703619902,-0.364570037,-0.324495566,-1.362546633,-1.092993507,-0.656806611,-1.049946325,0.082564613,-0.415458497,-0.560667405,-0.340248277,-1.14433926,-1.3893681,-0.040569756,0.757845127,-0.114494106,-1.620038784,-1.035949105,-0.675295678,-1.651149338,-1.026947102,-0.45860776,-1.715456312,0.72518506,0.784617665,0.644244782,-0.704750895,-0.059742683,-0.15918547
0.483081732,0.469261023,-0.948019684,0.569954079,0.582766734,0.364802608,0.974322758,-0.090151393,-1.00897097,0.375717934,1.540285371,-0.208632917,-0.310492353,-1.353808891,0.361791732,0.007912442,0.385383496,1.072330542,0.192366253,0.350133498,0.703639439,-0.570851524,-1.59228004,1.122733902,-1.58494911,-0.093818164,0.977010132,-1.077533902,0.501302406,0.48898168,0.318072389,0.103099601,-0.018957678
0.393274872,1.925707104,0.420371097,0.153572891,0.13646625,1.307740891,-0.539536929,-0.013870234,1.022765751,0.616928835,0.363251435,-0.373870523,0.540864332,0.839136936,1.610308694,-0.248827369,-0.623417366,0.154194023,1.772144822,-0.207073275,-0.884392225,0.137127832,1.223494722,2.185472692,1.267684086,-0.906567433,0.495261324,-1.123983156,-1.214037692,-0.648190669,0.177210676,0.101662762,0.342756112
-0.994969502,0.032135514,0.290635799,-0.469960116,1.021029529,-1.339199338,-0.846796485,-0.575656725,-0.636496299,-1.121846727,0.191285764,0.264119778,-1.357963361,-0.005725074,-1.172658709,-1.852579068,0.308055279,-1.166768092,0.326764525,1.016039708,-1.600523586,-0.395963053,0.288889552,-0.703733752,-0.870819538,-0.198352163,-1.737201906,-2.17523024,0.11399471,-1.022754477,-0.640030114,-0.773883135,-0.718952858
-0.116329297,-0.595972739,0.072780505,-1.478349091,-0.156222803,-1.177487926,-0.465871289,-0.890800639,0.810779937,0.806728225,-0.250276833,-0.753483028,0.726102199,0.466025866,-0.272926923,-1.431192107,0.061846396,-0.688946172,-0.814118255,-1.182496315,-1.037036598,-1.741543954,1.110789578,0.329874817,0.071063443,-1.119749941,-0.159821388,0.237713769,0.848425233,1.031981645,-0.737724794,0.166046123,0.212394372
0.761901884,-0.126597706,0.124829342,0.932451453,-0.554289048,-0.096005317,-0.65184071,-0.482598863,-0.371259512,-1.124338204,0.132659087,1.207378981,0.37547658,1.954939525,-0.122069755,0.229269824,0.609142295,-0.269811007,0.027789943,-0.027089909,-1.10291293,-0.787580174,1.948339285,0.013190252,1.183177037,0.279779856,-2.237779717,-1.296719963,-1.036238054,-0.936035547,0.259815736,0.41846724,0.375158509
-0.060794321,-0.112826057,-0.343635544,-0.155123237,-1.167900374,-0.433502006,-0.330208115,0.24656436,0.030296146,0.228993515,0.036094489,-1.621713,-0.721105171,0.074507212,1.127165293,1.013606946,0.602956471,0.183842591,-0.339403323,-0.170280431,1.39959764,0.985627202,0.515594436,0.484090971,-0.586565959,0.415567203,0.344703719,0.239261984,-0.518056545,-0.121377745,0.021971734,-0.255016812,-0.157458094
-0.366334239,-1.791382515,-1.249778149,-0.968840635,-1.069880627,-0.583530449,-1.587519238,-0.370258653,0.710961109,-1.585596855,0.172771993,1.06991821,-2.312556269,-0.413179469,-0.27418871,-0.740623065,-1.352888639,0.729177843,-1.913319112,-0.104374034,-0.425750606,-0.711055161,-0.820965112,-1.620082063,-0.032875881,-0.22940803,-0.149845154,-1.071470813,-0.622712269,1.477974851,-0.45621502,-0.260564827,-0.382684679
0.177332919,0.687916752,1.76612175,-0.226687796,1.100911224,0.826681424,0.521661643,-0.007096972,1.108190723,-0.440994604,0.398223482,2.245098573,1.426022904,0.93496173,-0.083830226,1.231261679,0.768606763,0.957793121,0.465280785,-0.50803363,1.051668032,1.343949586,1.723387204,1.305489782,0.398282111,-0.692016607,-0.304968978,-0.666319089,0.455102053,-0.064129473,0.883085938,-0.557112167,-0.744732597
-0.060665246,1.479619834,1.171558786,0.154328783,-0.286902316,-1.615041377,0.01909077,0.558509323,-0.051170786,1.663118034,0.927114344,-1.759598444,1.82543239,-0.275507252,-1.005098837,0.222392919,0.452470963,0.319311621,-0.550460813,-0.258151221,1.40528864,0.052536352,-0.373621098,0.040004254,-0.530741587,-0.784379661,-0.516561413,1.400867044,-0.707316532,-0.863186778,0.059852763,-0.278652515,-0.210460781
0.141333987,-0.329240691,-0.507955294,-2.215729837,0.875583901,-0.862391491,0.013763547,-0.652121155,-0.787658943,0.126424879,1.467271722,-0.800673432,1.615419728,0.547072668,-0.088036047,0.825042152,-0.71933876,0.597728236,1.002608219,-0.699135011,-0.514702489,-0.124460418,-0.194289372,1.127845202,-0.153613482,-1.361798601,-1.294653561,-2.188115748,0.000233721,0.511667579,-0.238752725,0.110677773,0.052541228
-0.484805685,0.443520185,-1.047767372,0.368984386,0.340264749,0.305501209,-0.858963958,1.275387057,-0.039440944,0.672117246,0.461396093,-0.438389252,0.428721834,0.08097432,1.672745777,-1.339813775,0.915246844,-0.939414816,1.444836298,-0.181934529,0.575870622,0.43230727,-2.450027391,0.720040703,0.081567921,-0.323841972,-1.0565729,-0.058647983,-1.317041823,-1.395818333,0.077743203,-0.714016576,-0.578121219
-0.449143614,-0.29907215,-0.465597868,1.145513727,-0.599092271,-0.94433465,-0.774279384,0.183141636,-0.512081115,0.471227561,-1.085101907,-0.929106582,0.110523648,0.046294489,-0.737788663,0.216189973,0.013429915,-0.126551206,0.55311536,-0.371587888,-0.124484024,-0.472905425,-0.119478555,0.889641213,-0.040073771,0.333486704,0.254722293,0.16686212,0.410524801,-0.554322669,-0.123785942,-0.551924587,-0.508174142
0.407509245,2.120460799,-0.77245992,0.094928659,-1.71505564,1.175688383,1.971193452,-0.161193953,0.368664388,-0.959331326,0.077437058,-0.155000175,-0.060293411,0.240520496,-0.579375263,1.724190382,0.324302507,-0.19052679,-0.118285469,1.495047126,-0.364062403,-0.701494207,-0.80730959,0.666924288,1.695932897,-0.248602526,0.184821947,1.032569026,0.987003715,-1.292013743,0.247070949,0.072070082,0.194713963
1.623242745,-1.013006826,1.06278006,0.03579014,-0.046467694,0.386906459,1.812093794,-0.444626515,1.842821011,0.696489306,-0.182822377,1.294448672,-1.251488756,0.708910264,0.824975317,0.772984432,-0.113206143,-0.382481662,-0.324453402,0.248963084,0.903016181,0.654815007,0.937958829,0.583036661,-0.285002543,0.737104798,1.400102102,2.68587917,1.037705967,1.607953894,0.460249709,1.154065243,1.017272691
0.213509625,0.058167122,0.444924499,-0.176961343,-2.406444262,-0.861111577,0.149027123,0.74862976,0.688677766,0.381356771,1.306758389,-0.286023922,0.470996742,0.128258694,0.668118492,-1.271026206,-0.062995447,0.542726206,-0.245772434,-0.089097543,1.873044899,0.309017995,1.334424684,0.249990738,0.004914406,0.029852654,-0.743585641,-0.813641965,0.593195722,-0.770007601,0.166619955,-0.071458365,0.015373706
0.969431731,-0.254517061,0.612590188,0.961458549,0.579723172,0.39568649,-0.470235943,-0.701883376,-0.218215662,1.225438795,0.059723247,-0.002990094,-1.55689662,0.601629417,-0.880347282,0.569459352,-1.983815862,0.322098067,-0.353301819,0.256754076,-1.615087582,1.625036669,0.442700237,0.827561992,-1.533501275,1.006994872,0.180075789,-0.828797191,0.619082856,0.595407972,0.010626248,0.782326865,0.750935402
1.184381793,-0.24445742,-0.007099296,0.629412363,0.746945801,0.696463452,2.476572828,0.579870172,0.489116323,-0.27994452,-0.047253536,0.536716936,0.963349539,0.412557864,1.740471327,0.370432666,0.183010839,0.925028699,0.430368029,1.900975443,-0.201177448,0.435550542,1.40209584,0.940500742,1.05951792,3.232494608,0.680864502,0.330794869,-0.682607218,1.097654542,0.452585149,0.720012676,0.910628239
-0.207146236,0.748804578,-1.423998326,-0.390055296,-1.689634455,0.369097637,0.112466082,0.594215283,2.398690057,0.665391039,-0.011810906,0.501614597,-0.09531651,-0.958000388,0.922580409,-0.717466286,-0.886718492,-0.480647788,0.651846129,-0.272387534,0.826110806,1.211580498,0.782591057,0.497446953,0.441847817,-0.278649183,-0.190923107,-0.829210114,-1.728066508,-1.49125468,0.106887095,-0.454640635,-0.319021812
-0.048312195,0.721886898,-0.521110843,0.429107014,-0.46940557,1.014181802,0.172479477,-0.016403127,1.750109025,0.372279954,0.384985568,0.865268617,0.032864741,-0.284289317,0.898193883,-0.614020096,-0.560386114,0.128804411,-1.094786663,-0.197576405,0.32870024,-0.44030662,-1.498061331,0.443578636,0.742139037,-0.592673437,-0.595178638,-2.102646905,-1.525882976,-1.603776417,0.276978969,-0.402514244,-0.42712866
-0.314375989,-0.745776139,1.705340206,-0.557774689,3.282411785,-0.028447769,-0.207967161,-0.229861554,1.77082421,1.329770111,1.350348958,0.381312737,3.338601481,1.281587115,1.461111267,1.09479244,0.69415682,2.041372373,2.174212034,1.823831827,-0.472695367,0.495725675,1.913334668,0.395600791,2.395040599,1.757561219,-0.710775152,-0.475766226,-0.512831375,-0.81021949,0.638459298,-0.895353815,-0.697908895
0.697600897,0.553220688,-0.982544466,2.173599292,-0.913624412,0.078288999,0.916018164,-0.310613091,0.171898717,-0.293723421,-0.355580067,1.157245559,-1.478445226,-0.027838975,-1.438399088,1.27873283,-0.447465593,-0.917030083,0.234071683,0.399676219,0.566961561,0.463761252,-0.93962788,-0.869146628,-0.285744571,1.430193656,1.63519057,0.235037139,1.331314514,2.22795746,0.574306952,0.156869239,-0.010009468
-0.104571999,0.673913266,2.192237032,0.125305886,-0.245731481,-0.085434974,2.88949848,-0.006793133,1.100157445,0.704909935,0.585654504,0.40970358,0.225020157,-0.642117276,0.387536134,-1.277982191,-0.017522369,1.90717603,0.313984815,0.372319416,-0.515588246,0.481538862,1.889410011,0.435569749,3.657863447,0.360682636,-0.821658515,0.454056019,-0.021115042,2.032933356,0.066650045,-0.326823563,-0.033683792
-0.008445257,1.172791821,-0.618875303,1.501283039,-0.046969853,0.79287955,1.164646519,0.704064111,-1.056790974,-1.114550238,-0.384997649,-0.034839229,-1.238493634,-1.118563804,0.869985481,-0.692905684,-0.627173129,-0.275987823,-0.956281783,-0.632497903,0.429669644,-1.068007184,-0.328111684,1.113766258,-0.292371761,-0.30104041,-0.902594479,-0.468288488,-2.02499541,-0.444198155,0.100397043,-0.251868102,-0.306888444
1.390473018,-0.343115053,-1.514277715,0.096205106,0.156753775,0.316074882,0.570059081,0.945963227,0.875210476,0.052809987,2.135568926,0.097061733,0.74524001,0.661184534,0.718407818,1.259246045,1.348590585,0.472838663,0.676578367,-0.031150539,0.874902446,0.2839542,0.592445184,0.110768633,-0.306048518,-0.828526297,-2.068474354,0.139549158,-1.184527558,0.331615023,0.686854788,0.779134135,0.669724079
0.536164454,1.351632429,0.154585228,2.312201813,0.607809967,0.487090351,-0.815265927,1.135806571,0.283113706,0.644654264,1.409300436,1.911268567,0.801289152,-0.295805314,2.762161625,1.062520479,1.530035181,1.474392418,0.567457049,-0.055710171,-0.278935759,0.663073619,0.71082812,-0.434964286,-0.442711051,0.535481635,-0.809951649,0.840314729,-0.056595568,0.990483206,1.022363408,-0.285656774,-0.315801417
-0.156703468,-1.296916972,0.671578651,-0.340844133,-0.027269627,1.520520551,0.270018094,0.530628721,-0.605205344,-0.916994238,-0.07596502,0.424522578,-0.243897731,-0.847696541,1.875465,-0.875511442,-1.239530255,2.271080058,1.357891548,2.689626664,-1.250412979,1.839513166,0.6696189,-1.225551746,0.228076247,0.274401928,-0.839019207,1.473230825,-1.336675436,0.261668229,-0.129791615,-0.255716764,-0.093269374
-0.028230655,-0.726422056,1.009349607,1.816530045,0.115908025,0.190832428,1.008594216,0.736998909,0.510223944,0.361992465,1.369306198,-1.471536565,1.734088701,0.046043845,1.698617232,0.299063961,0.17715723,-0.034057776,2.009899484,0.340913727,-0.479250517,-0.606134488,0.58473771,0.344406433,-0.203918518,0.992457309,0.404143563,-0.546822599,0.854513943,-2.53876656,0.431158143,-0.479157475,-0.427551004
0.023264782,0.816683418,1.580988307,-1.126478287,0.304140723,0.259864841,2.079073909,-0.132982382,-0.462279934,0.11905897,-1.012646538,0.495373945,0.925548685,-0.314201403,0.90834295,-0.00772496,-0.22530599,1.120915533,0.024668736,1.693610532,-0.257558918,0.796660959,0.026891363,0.245857337,-0.893517155,-0.451976776,0.427600779,-0.032428989,0.539955067,-0.500403772,-0.157417578,-0.058417283,-0.000841791
0.952753022,-0.744735278,0.408550137,0.46493258,-1.528345016,-1.411349479,0.15677859,-1.424091285,0.035445193,0.487550683,1.002998656,1.429042615,-0.251494239,-0.751633397,-0.960963187,-1.387070099,-1.51143648,-1.151358936,1.205738264,-0.785559211,0.270455711,1.145622947,-0.071283645,0.653281163,0.47083513,-0.663887899,-0.092908901,1.134700293,-0.485424297,0.794843095,0.100638667,0.709178593,0.529359253
0.378234058,0.849975899,-0.051738699,0.092308456,0.054733415,0.255171603,0.163035842,-0.069973741,1.737684166,-3.100897777,-0.28750149,-0.297878044,-0.740646823,0.8607705,0.313177446,0.980395892,0.750880192,0.113573172,2.087803016,-1.136208179,0.17257521,-0.951299205,0.78870054,0.285318232,-0.102433508,-0.770117248,1.083618661,0.681459969,-0.654634089,-0.332058975,0.157801698,0.098798229,0.057130039
